Company Name,Industry,Symbol,Series
MIRAE ASSET MUTUAL FUND - MIRAE ASSET NIFTY TOP 20 EQUAL WEIGHT ETF,,TOP20,EQ
TORRENT POWER LIMITED,,TORNTPOWER,EQ
TOTAL TRANSPORT SYSTEMS LIMITED,,TOTAL,EQ
TOUCHWOOD ENTERTAINMENT LIMITED,,TOUCHWOOD,EQ
TPL PLASTECH LIMITED,,TPLPLASTEH,EQ
TRACXN TECHNOLOGIES LIMITED,,TRACXN,EQ
TRANSPEK INDUSTRY LIMITED,,TRANSPEK,EQ
TRANSRAIL LIGHTING LIMITED,,TRANSRAILL,EQ
TRANSTEEL SEATING TECHNOLOGIES LIMITED,,TRANSTEEL,SM
TRANSWORLD SHIPPING LINES LIMITED,,TRANSWORLD,EQ
TRANSINDIA REAL ESTATE LIMITED,,TREL,EQ
TRF LIMITED,,TRF,EQ
TRIDENT LIMITED,,TRIDENT,EQ
TRIGYN TECHNOLOGIES LIMITED,,TRIGYN,EQ
TRIVENI TURBINE LIMITED,,TRITURBINE,EQ
TRIVENI ENGINEERING & INDUSTRIES LIMITED,,TRIVENI,EQ
TRUALT BIOENERGY LIMITED,,TRUALT,EQ
TRUST FINTECH LIMITED,,TRUST,SM
TSC INDIA LIMITED,,TSC,SM
TSF INVESTMENTS LIMITED,,TSFINV,EQ
TTK HEALTHCARE LIMITED,,TTKHLTCARE,EQ
TTK PRESTIGE LIMITED,,TTKPRESTIG,EQ
TATA TELESERVICES (MAHARASHTRA) LIMITED,,TTML,EQ
TUNWAL E-MOTORS LIMITED,,TUNWAL,SM
TVS ELECTRONICS LIMITED,,TVSELECT,EQ
TVS HOLDINGS LIMITED,,TVSHLTD,EQ
TVS INFRASTRUCTURE TRUST,,TVSINVIT,IV
TVS SRICHAKRA LIMITED,,TVSSRICHAK,EQ
TV TODAY NETWORK LIMITED,,TVTODAY,EQ
THE WEALTH COMPANY MUTUAL FUND - THE WEALTH COMPANY GOLD ETF,,TWCGOLDETF,EQ
UNITED BREWERIES LIMITED,,UBL,EQ
UCAL LIMITED,,UCAL,EQ
UCO BANK,,UCOBANK,EQ
UPDATER SERVICES LIMITED,,UDS,EQ
UNITED FOODBRANDS LIMITED,,UFBL,EQ
UFLEX LIMITED,,UFLEX,EQ
UFO MOVIEZ INDIA LIMITED,,UFO,EQ
THE UGAR SUGAR WORKS LIMITED,,UGARSUGAR,EQ
UGRO CAPITAL LIMITED,,UGROCAP,EQ
UNITED HEAT TRANSFER LIMITED,,UHTL,SM
UJJIVAN SMALL FINANCE BANK LIMITED,,UJJIVANSFB,EQ
ULTRAMARINE & PIGMENTS LIMITED,,ULTRAMAR,EQ
UMA CONVERTER LIMITED,,UMA,SM
UMIYA BUILDCON LIMITED,,UMIYA-MRO,EQ
UNICHEM LABORATORIES LIMITED,,UNICHEMLAB,EQ
UNITED DRILLING TOOLS LIMITED,,UNIDT,EQ
UNICOMMERCE ESOLUTIONS LIMITED,,UNIECOM,EQ
UNIPHOS ENTERPRISES LIMITED,,UNIENTER,EQ
UNILEX COLOURS AND CHEMICALS LIMITED,,UNILEX,SM
UNION MUTUAL FUND - UNION GOLD ETF,,UNIONGOLD,EQ
UNIPARTS INDIA LIMITED,,UNIPARTS,EQ
UNITED POLYFAB GUJARAT LIMITED,,UNITEDPOLY,EQ
THE UNITED NILGIRI TEA ESTATES COMPANY LIMITED,,UNITEDTEA,EQ
UNIVASTU INDIA LIMITED,,UNIVASTU,EQ
UNIVERSAL CABLES LIMITED,,UNIVCABLES,EQ
URBAN ENVIRO WASTE MANAGEMENT LIMITED,,URBAN,SM
URBAN COMPANY LIMITED,,URBANCO,EQ
URJA GLOBAL LIMITED,,URJA,EQ
USHA FINANCIAL SERVICES LIMITED,,USHAFIN,SM
USHA MARTIN LIMITED,,USHAMART,EQ
UTI ASSET MANAGEMENT COMPANY LIMITED,,UTIAMC,EQ
UTKARSH SMALL FINANCE BANK LIMITED,,UTKARSHBNK,EQ
UTSSAV CZ GOLD JEWELS LIMITED,,UTSSAV,SM
UTTAM SUGAR MILLS LIMITED,,UTTAMSUGAR,EQ
U. Y. FINCORP LIMITED,,UYFINCORP,EQ
V2 RETAIL LIMITED,,V2RETAIL,EQ
VADILAL INDUSTRIES LIMITED,,VADILALIND,EQ
VAIBHAV GLOBAL LIMITED,,VAIBHAVGBL,EQ
VAKRANGEE LIMITED,,VAKRANGEE,EQ
ICICI PRUDENTIAL MUTUAL FUND - ICICI PRUDENTIAL NIFTY200 VALUE 30 ETF,,VAL30IETF,EQ
VALIANT ORGANICS LIMITED,,VALIANTORG,EQ
MIRAE ASSET MUTUAL FUND - MIRAE ASSET NIFTY 500 VALUE 50 ETF,,VALUE,EQ
VARDHMAN ACRYLICS LIMITED,,VARDHACRLC,EQ
VARROC ENGINEERING LIMITED,,VARROC,EQ
VASCON ENGINEERS LIMITED,,VASCONEQ,EQ
VASWANI INDUSTRIES LIMITED,,VASWANI,EQ
VDEAL SYSTEM LIMITED,,VDEAL,SM
VEEDOL CORPORATION LIMITED,,VEEDOL,EQ
VELJAN DENISON LIMITED,,VELJAN,EQ
VENKY'S (INDIA) LIMITED,,VENKEYS,EQ
VENUS PIPES & TUBES LIMITED,,VENUSPIPES,EQ
VERANDA LEARNING SOLUTIONS LIMITED,,VERANDA,EQ
VERTIS INFRASTRUCTURE TRUST,,VERTIS,IV
VERTOZ LIMITED,,VERTOZ,EQ
VESUVIUS INDIA LIMITED,,VESUVIUS,EQ
VETO SWITCHGEARS AND CABLES LIMITED,,VETO,EQ
VIRTUAL GALAXY INFOTECH LIMITED,,VGINFOTECH,SM
VARVEE GLOBAL LIMITED,,VGL,EQ
V-GUARD INDUSTRIES LIMITED,,VGUARD,EQ
VARDHMAN HOLDINGS LIMITED,,VHL,EQ
VICTORY ELECTRIC VEHICLES INTERNATIONAL LIMITED,,VICTORYEV,SM
VIDHI SPECIALTY FOOD INGREDIENTS LIMITED,,VIDHIING,EQ
VISION INFRA EQUIPMENT SOLUTIONS LIMITED,,VIESL,SM
VIGOR PLAST INDIA LIMITED,,VIGOR,SM
VIJAYA DIAGNOSTIC CENTRE LIMITED,,VIJAYA,EQ
VIKRAM SOLAR LIMITED,,VIKRAMSOLR,EQ
VIKRAN ENGINEERING LIMITED,,VIKRAN,EQ
VILAS TRANSCORE LIMITED,,VILAS,SM
VIMTA LABS LIMITED,,VIMTALABS,EQ
VINATI ORGANICS LIMITED,,VINATIORGA,EQ
VINTAGE COFFEE AND BEVERAGES LIMITED,,VINCOFE,EQ
VINDHYA TELELINKS LIMITED,,VINDHYATEL,EQ
VINNY OVERSEAS LIMITED,,VINNY,EQ
VINSYS IT SERVICES INDIA LIMITED,,VINSYS,SM
VINYAS INNOVATIVE TECHNOLOGIES LIMITED,,VINYAS,SM
VIP INDUSTRIES LIMITED,,VIPIND,EQ
VISAKA INDUSTRIES LIMITED,,VISAKAIND,EQ
VISHNU CHEMICALS LIMITED,,VISHNU,EQ
VISHNUSURYA PROJECTS AND INFRA LIMITED,,VISHNUINFR,SM
VISHWAS AGRI SEEDS LIMITED,,VISHWAS,SM
VIVIANA POWER TECH LIMITED,,VIVIANA,SM
VIVID ELECTROMECH LIMITED,,VIVIDEL,SM
VIYASH SCIENTIFIC LIMITED,,VIYASH,EQ
VLS FINANCE LIMITED,,VLSFINANCE,EQ
V MARC INDIA LIMITED,,VMARCIND,SM
V-MART RETAIL LIMITED,,VMART,EQ
VMS TMT LIMITED,,VMSTMT,EQ
VOLER CAR LIMITED,,VOLERCAR,SM
VOLTAMP TRANSFORMERS LIMITED,,VOLTAMP,EQ
VRAJ IRON AND STEEL LIMITED,,VRAJ,EQ
VRL LOGISTICS LIMITED,,VRLLOG,EQ
VARDHMAN SPECIAL STEELS LIMITED,,VSSL,EQ
VST INDUSTRIES LIMITED,,VSTIND,EQ
VIBHOR STEEL TUBES LIMITED,,VSTL,EQ
V.S.T TILLERS TRACTORS LIMITED,,VSTTILLERS,EQ
VARDHMAN TEXTILES LIMITED,,VTL,EQ
WAAREE RENEWABLE TECHNOLOGIES LIMITED,,WAAREERTL,EQ
VA TECH WABAG LIMITED,,WABAG,EQ
WAKEFIT INNOVATIONS LIMITED,,WAKEFIT,EQ
WALCHANDNAGAR INDUSTRIES LIMITED,,WALCHANNAG,EQ
WESTERN CARRIERS (INDIA) LIMITED,,WCIL,EQ
WEALTH FIRST PORTFOLIO MANAGERS LIMITED,,WEALTH,EQ
WEIZMANN LIMITED,,WEIZMANIND,EQ
WELSPUN CORP LIMITED,,WELCORP,EQ
WELSPUN ENTERPRISES LIMITED,,WELENT,EQ
WELSPUN INVESTMENTS AND COMMERCIALS LIMITED,,WELINV,EQ
WELSPUN SPECIALTY SOLUTIONS LIMITED,,WELSPLSOL,EQ
WELSPUN LIVING LIMITED,,WELSPUNLIV,EQ
WENDT (INDIA) LIMITED,,WENDT,EQ
WESTLIFE FOODWORLD LIMITED,,WESTLIFE,EQ
WE WIN LIMITED,,WEWIN,EQ
WEWORK INDIA MANAGEMENT LIMITED,,WEWORK,EQ
WHEELS INDIA LIMITED,,WHEELS,EQ
WHIRLPOOL OF INDIA LIMITED,,WHIRLPOOL,EQ
WILLIAMSON MAGOR & COMPANY LIMITED,,WILLAMAGOR,EQ
WIM PLAST LIMITED,,WIMPLAST,EQ
WINDLAS BIOTECH LIMITED,,WINDLAS,EQ
WINDSOR MACHINES LIMITED,,WINDMACHIN,EQ
WINSOL ENGINEERS LIMITED,,WINSOL,SM
THE WESTERN INDIA PLYWOODS LIMITED,,WIPL,EQ
WOCKHARDT LIMITED,,WOCKPHARMA,EQ
WOMANCART LIMITED,,WOMANCART,SM
WONDERLA HOLIDAYS LIMITED,,WONDERLA,EQ
WORTH PERIPHERALS LIMITED,,WORTHPERI,EQ
WPIL LIMITED,,WPIL,EQ
W S INDUSTRIES (I) LIMITED,,WSI,EQ
WEST COAST PAPER MILLS LIMITED,,WSTCSTPAPR,EQ
WISE TRAVEL INDIA LIMITED,,WTICAB,SM
XCHANGING SOLUTIONS LIMITED,,XCHANGING,EQ
XELPMOC DESIGN AND TECH LIMITED,,XELPMOC,EQ
XPRO INDIA LIMITED,,XPROINDIA,EQ
XTGLOBAL INFOTECH LIMITED,,XTGLOBAL,EQ
YASHO INDUSTRIES LIMITED,,YASHO,EQ
YASH OPTICS & LENS LIMITED,,YASHOPTICS,SM
YATHARTH HOSPITAL & TRAUMA CARE SERVICES LIMITED,,YATHARTH,EQ
YATRA ONLINE LIMITED,,YATRA,EQ
YASONS CHEMEX CARE LIMITED,,YCCL,SM
YUKEN INDIA LIMITED,,YUKEN,EQ
ZAGGLE PREPAID OCEAN SERVICES LIMITED,,ZAGGLE,EQ
ZEAL GLOBAL SERVICES LIMITED,,ZEAL,SM
ZEE ENTERTAINMENT ENTERPRISES LIMITED,,ZEEL,EQ
ZEE LEARN LIMITED,,ZEELEARN,EQ
ZENITH DRUGS LIMITED,,ZENITHDRUG,SM
ZENSAR TECHNOLOGIES LIMITED,,ZENSARTECH,EQ
ZEN TECHNOLOGIES LIMITED,,ZENTEC,EQ
ZF COMMERCIAL VEHICLE CONTROL SYSTEMS INDIA LIMITED,,ZFCVINDIA,EQ
ZF STEERING GEAR (INDIA) LIMITED,,ZFSTEERING,EQ
ZIM LABORATORIES LIMITED,,ZIMLAB,EQ
ZODIAC CLOTHING COMPANY LIMITED,,ZODIACLOTH,EQ
ZOTA HEALTH CARE LIMITED,,ZOTA,EQ
SARASWATI COMMERCIAL INDIA LIMITED,,ZSARACOM,EQ
Z-TECH (INDIA) LIMITED,,ZTECH,SM
ZUARI AGRO CHEMICALS LIMITED,,ZUARI,EQ
ZUARI INDUSTRIES LIMITED,,ZUARIIND,EQ
ZYDUS WELLNESS LIMITED,,ZYDUSWELL,EQ
360 ONE WAM LIMITED,,360ONE,EQ
ABB INDIA LIMITED,,ABB,EQ
ADITYA BIRLA CAPITAL LIMITED,,ABCAPITAL,EQ
ADANI ENERGY SOLUTIONS LIMITED,,ADANIENSOL,EQ
ADANI ENTERPRISES LIMITED,,ADANIENT,EQ
ADANI GREEN ENERGY LIMITED,,ADANIGREEN,EQ
ADANI PORTS AND SPECIAL ECONOMIC ZONE LIMITED,,ADANIPORTS,EQ
ADANI POWER LIMITED,,ADANIPOWER,EQ
ALKEM LABORATORIES LIMITED,,ALKEM,EQ
AMBER ENTERPRISES INDIA LIMITED,,AMBER,EQ
AMBUJA CEMENTS LIMITED,,AMBUJACEM,EQ
ANGEL ONE LIMITED,,ANGELONE,EQ
APL APOLLO TUBES LIMITED,,APLAPOLLO,EQ
APOLLO HOSPITALS ENTERPRISE LIMITED,,APOLLOHOSP,EQ
ASHOK LEYLAND LIMITED,,ASHOKLEY,EQ
ASIAN PAINTS LIMITED,,ASIANPAINT,EQ
ASTRAL LIMITED,,ASTRAL,EQ
AU SMALL FINANCE BANK LIMITED,,AUBANK,EQ
AUROBINDO PHARMA LIMITED,,AUROPHARMA,EQ
AXIS BANK LIMITED,,AXISBANK,EQ
BAJAJ AUTO LIMITED,,BAJAJ-AUTO,EQ
BAJAJ FINSERV LIMITED,,BAJAJFINSV,EQ
BAJAJ HOLDINGS & INVESTMENT LIMITED,,BAJAJHLDNG,EQ
BAJAJ FINANCE LIMITED,,BAJFINANCE,EQ
BANDHAN BANK LIMITED,,BANDHANBNK,EQ
BANK OF BARODA,,BANKBARODA,EQ
BANK OF INDIA,,BANKINDIA,EQ
BHARAT DYNAMICS LIMITED,,BDL,EQ
BHARAT ELECTRONICS LIMITED,,BEL,EQ
BHARAT FORGE LIMITED,,BHARATFORG,EQ
BHARTI AIRTEL LIMITED,,BHARTIARTL,EQ
BHARAT HEAVY ELECTRICALS LIMITED,,BHEL,EQ
BIOCON LIMITED,,BIOCON,EQ
BLUE STAR LIMITED,,BLUESTARCO,EQ
BOSCH LIMITED,,BOSCHLTD,EQ
BHARAT PETROLEUM CORPORATION LIMITED,,BPCL,EQ
BRITANNIA INDUSTRIES LIMITED,,BRITANNIA,EQ
BSE LIMITED,,BSE,EQ
COMPUTER AGE MANAGEMENT SERVICES LIMITED,,CAMS,EQ
CANARA BANK,,CANBK,EQ
CENTRAL DEPOSITORY SERVICES (INDIA) LIMITED,,CDSL,EQ
CG POWER AND INDUSTRIAL SOLUTIONS LIMITED,,CGPOWER,EQ
CHOLAMANDALAM INVESTMENT AND FINANCE COMPANY LIMITED,,CHOLAFIN,EQ
CIPLA LIMITED,,CIPLA,EQ
COAL INDIA LIMITED,,COALINDIA,EQ
COCHIN SHIPYARD LIMITED,,COCHINSHIP,EQ
COFORGE LIMITED,,COFORGE,EQ
COLGATE PALMOLIVE (INDIA) LIMITED,,COLPAL,EQ
CONTAINER CORPORATION OF INDIA LIMITED,,CONCOR,EQ
CROMPTON GREAVES CONSUMER ELECTRICALS LIMITED,,CROMPTON,EQ
CUMMINS INDIA LIMITED,,CUMMINSIND,EQ
DABUR INDIA LIMITED,,DABUR,EQ
DALMIA BHARAT LIMITED,,DALBHARAT,EQ
DELHIVERY LIMITED,,DELHIVERY,EQ
DIVI'S LABORATORIES LIMITED,,DIVISLAB,EQ
DIXON TECHNOLOGIES (INDIA) LIMITED,,DIXON,EQ
DLF LIMITED,,DLF,EQ
AVENUE SUPERMARTS LIMITED,,DMART,EQ
DR. REDDY'S LABORATORIES LIMITED,,DRREDDY,EQ
EICHER MOTORS LIMITED,,EICHERMOT,EQ
ETERNAL LIMITED,,ETERNAL,EQ
EXIDE INDUSTRIES LIMITED,,EXIDEIND,EQ
THE FEDERAL BANK  LIMITED,,FEDERALBNK,EQ
FORCE MOTORS LTD,,FORCEMOT,EQ
FORTIS HEALTHCARE LIMITED,,FORTIS,EQ
GAIL (INDIA) LIMITED,,GAIL,EQ
GLENMARK PHARMACEUTICALS LIMITED,,GLENMARK,EQ
GMR AIRPORTS LIMITED,,GMRAIRPORT,EQ
GODFREY PHILLIPS INDIA LIMITED,,GODFRYPHLP,EQ
GODREJ CONSUMER PRODUCTS LIMITED,,GODREJCP,EQ
GODREJ PROPERTIES LIMITED,,GODREJPROP,EQ
GRASIM INDUSTRIES LIMITED,,GRASIM,EQ
HINDUSTAN AERONAUTICS LIMITED,,HAL,EQ
HAVELLS INDIA LIMITED,,HAVELLS,EQ
HCL TECHNOLOGIES LIMITED,,HCLTECH,EQ
HDFC ASSET MANAGEMENT COMPANY LIMITED,,HDFCAMC,EQ
HDFC BANK LIMITED,,HDFCBANK,EQ
HDFC LIFE INSURANCE COMPANY LIMITED,,HDFCLIFE,EQ
HERO MOTOCORP LIMITED,,HEROMOTOCO,EQ
HINDALCO INDUSTRIES LIMITED,,HINDALCO,EQ
HINDUSTAN PETROLEUM CORPORATION LIMITED,,HINDPETRO,EQ
HINDUSTAN UNILEVER LIMITED,,HINDUNILVR,EQ
HINDUSTAN ZINC LIMITED,,HINDZINC,EQ
HYUNDAI MOTOR INDIA LIMITED,,HYUNDAI,EQ
ICICI BANK LIMITED,,ICICIBANK,EQ
ICICI LOMBARD GENERAL INSURANCE COMPANY LIMITED,,ICICIGI,EQ
ICICI PRUDENTIAL LIFE INSURANCE COMPANY LIMITED,,ICICIPRULI,EQ
VODAFONE IDEA LIMITED,,IDEA,EQ
IDFC FIRST BANK LIMITED,,IDFCFIRSTB,EQ
INDIAN ENERGY EXCHANGE LIMITED,,IEX,EQ
THE INDIAN HOTELS COMPANY LIMITED,,INDHOTEL,EQ
INDIAN BANK,,INDIANB,EQ
INTERGLOBE AVIATION LIMITED,,INDIGO,EQ
INDUSIND BANK LIMITED,,INDUSINDBK,EQ
INDUS TOWERS LIMITED,,INDUSTOWER,EQ
INFOSYS LIMITED,,INFY,EQ
INOX WIND LIMITED,,INOXWIND,EQ
INDIAN OIL CORPORATION LIMITED,,IOC,EQ
INDIAN RENEWABLE ENERGY DEVELOPMENT AGENCY LIMITED,,IREDA,EQ
INDIAN RAILWAY FINANCE CORPORATION LIMITED,,IRFC,EQ
ITC LIMITED,,ITC,EQ
JINDAL STEEL LIMITED,,JINDALSTEL,EQ
JIO FINANCIAL SERVICES LIMITED,,JIOFIN,EQ
JSW ENERGY LIMITED,,JSWENERGY,EQ
JSW STEEL LIMITED,,JSWSTEEL,EQ
JUBILANT FOODWORKS LIMITED,,JUBLFOOD,EQ
KALYAN JEWELLERS INDIA LIMITED,,KALYANKJIL,EQ
KAYNES TECHNOLOGY INDIA LIMITED,,KAYNES,EQ
KEI INDUSTRIES LIMITED,,KEI,EQ
KFIN TECHNOLOGIES LIMITED,,KFINTECH,EQ
KOTAK MAHINDRA BANK LIMITED,,KOTAKBANK,EQ
KPIT TECHNOLOGIES LIMITED,,KPITTECH,EQ
LAURUS LABS LIMITED,,LAURUSLABS,EQ
LIC HOUSING FINANCE LIMITED,,LICHSGFIN,EQ
LIFE INSURANCE CORPORATION OF INDIA,,LICI,EQ
LODHA DEVELOPERS LIMITED,,LODHA,EQ
LARSEN & TOUBRO LIMITED,,LT,EQ
L&T FINANCE LIMITED,,LTF,EQ
LTM LIMITED,,LTM,EQ
LUPIN LIMITED,,LUPIN,EQ
MAHINDRA & MAHINDRA LIMITED,,M&M,EQ
MANAPPURAM FINANCE LIMITED,,MANAPPURAM,EQ
MANKIND PHARMA LIMITED,,MANKIND,EQ
MARICO LIMITED,,MARICO,EQ
MARUTI SUZUKI INDIA LIMITED,,MARUTI,EQ
MAX HEALTHCARE INSTITUTE LIMITED,,MAXHEALTH,EQ
MAZAGON DOCK SHIPBUILDERS LIMITED,,MAZDOCK,EQ
MULTI COMMODITY EXCHANGE OF INDIA LIMITED,,MCX,EQ
MAX FINANCIAL SERVICES LIMITED,,MFSL,EQ
SAMVARDHANA MOTHERSON INTERNATIONAL LIMITED,,MOTHERSON,EQ
MOTILAL OSWAL FINANCIAL SERVICES LIMITED,,MOTILALOFS,EQ
MPHASIS LIMITED,,MPHASIS,EQ
MUTHOOT FINANCE LIMITED,,MUTHOOTFIN,EQ
NIPPON LIFE INDIA ASSET MANAGEMENT LIMITED,,NAM-INDIA,EQ
NATIONAL ALUMINIUM COMPANY LIMITED,,NATIONALUM,EQ
INFO EDGE (INDIA) LIMITED,,NAUKRI,EQ
NBCC (INDIA) LIMITED,,NBCC,EQ
NESTLE INDIA LIMITED,,NESTLEIND,EQ
NHPC LIMITED,,NHPC,EQ
NMDC LIMITED,,NMDC,EQ
NTPC LIMITED,,NTPC,EQ
NUVAMA WEALTH MANAGEMENT LIMITED,,NUVAMA,EQ
FSN E COMMERCE VENTURES LIMITED,,NYKAA,EQ
OBEROI REALTY LIMITED,,OBEROIRLTY,EQ
ORACLE FINANCIAL SERVICES SOFTWARE LIMITED,,OFSS,EQ
OIL INDIA LIMITED,,OIL,EQ
OIL & NATURAL GAS CORPORATION LIMITED,,ONGC,EQ
PAGE INDUSTRIES LIMITED,,PAGEIND,EQ
PATANJALI FOODS LIMITED,,PATANJALI,EQ
ONE 97 COMMUNICATIONS LIMITED,,PAYTM,EQ
PERSISTENT SYSTEMS LIMITED,,PERSISTENT,EQ
PETRONET LNG LIMITED,,PETRONET,EQ
POWER FINANCE CORPORATION LIMITED,,PFC,EQ
PG ELECTROPLAST LIMITED,,PGEL,EQ
THE PHOENIX MILLS LIMITED,,PHOENIXLTD,EQ
PIDILITE INDUSTRIES LIMITED,,PIDILITIND,EQ
PI INDUSTRIES LIMITED,,PIIND,EQ
PUNJAB NATIONAL BANK,,PNB,EQ
PNB HOUSING FINANCE LIMITED,,PNBHOUSING,EQ
PB FINTECH LIMITED,,POLICYBZR,EQ
POLYCAB INDIA LIMITED,,POLYCAB,EQ
POWER GRID CORPORATION OF INDIA LIMITED,,POWERGRID,EQ
HITACHI ENERGY INDIA LIMITED,,POWERINDIA,EQ
PREMIER ENERGIES LIMITED,,PREMIERENE,EQ
PRESTIGE ESTATES PROJECTS LIMITED,,PRESTIGE,EQ
RBL BANK LIMITED,,RBLBANK,EQ
REC LIMITED,,RECLTD,EQ
RELIANCE INDUSTRIES LIMITED,,RELIANCE,EQ
RAIL VIKAS NIGAM LIMITED,,RVNL,EQ
STEEL AUTHORITY OF INDIA LIMITED,,SAIL,EQ
SAMMAAN CAPITAL LIMITED,,SAMMAANCAP,EQ
SBI CARDS AND PAYMENT SERVICES LIMITED,,SBICARD,EQ
SBI LIFE INSURANCE COMPANY LIMITED,,SBILIFE,EQ
STATE BANK OF INDIA,,SBIN,EQ
SHREE CEMENT LIMITED,,SHREECEM,EQ
SHRIRAM FINANCE LIMITED,,SHRIRAMFIN,EQ
SIEMENS LIMITED,,SIEMENS,EQ
SOLAR INDUSTRIES INDIA LIMITED,,SOLARINDS,EQ
SONA BLW PRECISION FORGINGS LIMITED,,SONACOMS,EQ
SRF LIMITED,,SRF,EQ
SUN PHARMACEUTICAL INDUSTRIES LIMITED,,SUNPHARMA,EQ
SUPREME INDUSTRIES LIMITED,,SUPREMEIND,EQ
SUZLON ENERGY LIMITED,,SUZLON,EQ
SWIGGY LIMITED,,SWIGGY,EQ
TATA CONSUMER PRODUCTS LIMITED,,TATACONSUM,EQ
TATA ELXSI LIMITED,,TATAELXSI,EQ
TATA POWER COMPANY LIMITED,,TATAPOWER,EQ
TATA STEEL LIMITED,,TATASTEEL,EQ
TATA CONSULTANCY SERVICES LIMITED,,TCS,EQ
TECH MAHINDRA LIMITED,,TECHM,EQ
TUBE INVESTMENTS OF INDIA LIMITED,,TIINDIA,EQ
TITAN COMPANY LIMITED,,TITAN,EQ
TATA MOTORS PASSENGER VEHICLES LIMITED,,TMPV,EQ
TORRENT PHARMACEUTICALS LIMITED,,TORNTPHARM,EQ
TRENT LIMITED,,TRENT,EQ
TVS MOTOR COMPANY LIMITED,,TVSMOTOR,EQ
ULTRATECH CEMENT LIMITED,,ULTRACEMCO,EQ
UNION BANK OF INDIA,,UNIONBANK,EQ
UNITED SPIRITS LIMITED,,UNITDSPR,EQ
UNO MINDA LIMITED,,UNOMINDA,EQ
UPL LIMITED,,UPL,EQ
VARUN BEVERAGES LIMITED,,VBL,EQ
VEDANTA LIMITED,,VEDL,EQ
VISHAL MEGA MART LIMITED,,VMM,EQ
VOLTAS LIMITED,,VOLTAS,EQ
WAAREE ENERGIES LIMITED,,WAAREEENER,EQ
WIPRO LIMITED,,WIPRO,EQ
YES BANK LIMITED,,YESBANK,EQ
ZYDUS LIFESCIENCES LIMITED,,ZYDUSLIFE,EQ
